schoolId,Grade,Student ID,Adjusted WCPM Score,PA PR,SR PR,Vocabulary PR,Decoding PR,classId,ARM,ARM PR,Estimated Mastery PR
044d4774e711a6f5,Second Grade,a01ebe7c8cf6ca8b,57.802579931966,69.0,53.0,52.0,67.0,3011aa47ffec0f6f,2.35,43.0,59.0
2adb737271692ce0,Second Grade,7a9270e027564a6e,153.42382279468038,61.0,71.0,74.0,59.0,370752aeae20c933,4.03,95.0,81.0
e280880f1faca1e3,First Grade,4855ecab6ca1bc82,,,,,,e022463628b21c4c,1.13,36.0,37.0
e280880f1faca1e3,First Grade,f41a858c1c059550,106.77576147188924,96.0,97.0,98.0,96.0,cf8ce7d6ccf7512a,3.5,99.0,87.0
804d070b715fa400,First Grade,b106d808d3f617b0,145.2811991200487,97.0,99.0,99.0,97.0,a0f6290d50ae5a7e,4.28,99.0,97.0
804d070b715fa400,Third Grade,b082611f1b499785,81.85069699192957,80.0,80.0,77.0,81.0,25da1db62fddfb27,3.81,61.0,68.0
804d070b715fa400,Kindergarten,0c11cb2639256761,,,,,,9bf1f5bbac37831e,0.82,81.0,86.0
804d070b715fa400,First Grade,f2ae534e417bf3a2,36.96052301812996,46.0,35.0,38.0,42.0,15383dc4b8ae849e,2.04,80.0,66.0
804d070b715fa400,Kindergarten,5c7ccfe92c64d05f,,,,,,77ae1ecfb6617208,1.65,97.0,88.0
96af2f0d8b9497ee,Kindergarten,4cca66d362735b45,,,,,,fca038cc7fb5e633,0.51,51.0,64.0
2dc05c80d390b291,First Grade,d56bc295693ca743,54.074000017194976,73.0,58.0,61.0,70.0,e9ef1b70ab8b377b,2.09,83.0,64.0
31d07f807ce6e0f3,Fourth Grade,0318f422e6334399,89.45948714446682,71.0,66.0,69.0,75.0,42bcde83d99f2eb0,4.6,55.0,41.0
31d07f807ce6e0f3,Second Grade,2c50ab4c15c4538f,125.08046530407216,54.0,92.0,95.0,57.0,9624e9903ed7d97a,5.85,99.0,87.0
31d07f807ce6e0f3,Third Grade,c052a472484967eb,59.10052617560294,35.0,37.0,38.0,33.0,f727213c32c6a709,2.97,31.0,56.0
2dc05c80d390b291,First Grade,b5a068d3083e17d9,79.96359381094786,79.0,66.0,69.0,72.0,e9ef1b70ab8b377b,1.58,54.0,49.0
2dc05c80d390b291,Third Grade,78ffdc311b10595a,59.262612596391776,24.0,25.0,26.0,23.0,a8008f5356993a0b,2.98,31.0,37.0
31d07f807ce6e0f3,Third Grade,0be3b29a7cc27e5e,29.82802690681601,12.0,13.0,13.0,13.0,792788ed2ac9a5d7,1.79,12.0,27.0
31d07f807ce6e0f3,Second Grade,7e053f4497c0931c,96.77715544329318,82.0,71.0,73.0,81.0,599c0c1a80266517,3.15,77.0,68.0
31d07f807ce6e0f3,First Grade,4a118d1f5aa82501,109.65378379237625,94.0,89.0,92.0,94.0,a4165ccb5d2b7f9c,2.08,82.0,83.0
31d07f807ce6e0f3,Fifth Grade,c07321a94a607413,100.76311557423394,27.0,44.0,38.0,41.0,5a73cdd9bb6d9727,5.136497587731335,40.0,36.0
31d07f807ce6e0f3,Fourth Grade,d5eb50b861dfe467,161.54985662407705,97.0,99.0,99.0,96.0,42bcde83d99f2eb0,7.4,99.0,99.0
11eec3f5a19c04ce,Second Grade,f3abfa69e5ad2647,86.27133992338014,51.0,46.0,44.0,52.0,38b9a754dc892668,2.8,65.0,60.0
e59a12c9fbe10a9f,Kindergarten,937ebddccb8af845,,,,,,d7a02d2642844a90,0.12,24.0,71.0
e59a12c9fbe10a9f,Third Grade,7da7d5e0b27c01c2,5.0,3.0,4.0,6.0,3.0,2fe1501c32f87258,0.84,3.0,19.0
e59a12c9fbe10a9f,Fifth Grade,e201f74314c13c6a,150.41345697377358,58.0,91.0,87.0,66.0,b918cdf6c3d7b3aa,6.36,88.0,76.0
e59a12c9fbe10a9f,Fourth Grade,8d1ae3dab4af9ee6,113.87337462941052,62.0,84.0,87.0,67.0,3142ec0d95733716,5.57,91.0,46.0
c06bf7b9235a0315,Fourth Grade,158598fbbeb0172c,55.42478422730839,14.0,16.0,17.0,17.0,ef2e45d1a0d72ce2,3.26,23.0,27.0
e59a12c9fbe10a9f,Fourth Grade,095f822f5f74486c,103.83258499037844,67.0,67.0,70.0,70.0,3f8d9251d71dbb76,4.86,68.0,64.0
e59a12c9fbe10a9f,Fourth Grade,7424cd0059497923,18.526298739098085,5.0,4.0,4.0,5.0,3f8d9251d71dbb76,1.33,5.0,14.0
e59a12c9fbe10a9f,Fourth Grade,03ec07539a5d59f5,136.95737966263792,83.0,96.0,97.0,84.0,3f8d9251d71dbb76,6.24,98.0,77.0
c06bf7b9235a0315,Second Grade,b102a3427fb31444,12.79558800190446,18.0,14.0,14.0,17.0,c130a5d9ed0ca752,0.95,12.0,26.0
c06bf7b9235a0315,Fourth Grade,613834f71c0d9e64,77.47086385087704,28.0,34.0,36.0,32.0,a6f3fbf6df7692bb,4.07,40.0,29.0
3b21e9f5b1858849,First Grade,31096f085391b69b,31.836170993811404,25.0,20.0,36.0,19.0,23480f2aae275d98,1.58,54.0,47.0
3b21e9f5b1858849,Third Grade,0e62cbfc805d2c21,117.02064546748932,84.0,97.0,97.0,82.0,cceee3b29f48bbec,5.17,97.0,93.0
5b3c8009b787a482,Kindergarten,775cb319ede4cc8e,,,,,,dfba0ddc36d117eb,0.65,65.0,91.0
c73552fc338affd5,First Grade,314b786ad495275a,112.14282439036194,89.0,94.0,96.0,90.0,ad26d47a37d21cc2,3.69,99.0,99.0
c73552fc338affd5,First Grade,94cae241db646f27,117.74318200510992,89.0,93.0,95.0,88.0,ad26d47a37d21cc2,3.91,99.0,99.0
5b3c8009b787a482,Fifth Grade,96576e7161fefa88,118.5746707718485,19.0,46.0,39.0,35.0,6f90c23fe720dea7,5.64,60.0,32.0
5b3c8009b787a482,Fourth Grade,9f1b303485a248f0,92.48807486436296,70.0,62.0,65.0,72.0,c42fbe03e5d58b65,4.55,52.0,48.0
c73552fc338affd5,Third Grade,4915f7e4020dc341,119.3866581165953,50.0,60.0,60.0,43.0,3418cb7b45efec76,4.29,81.0,88.0
cecdedaf6222a1f9,Second Grade,db7dbaafd1eb96d1,146.3902298346144,97.0,92.0,95.0,96.0,64b8eb6e906dde5a,4.09,95.0,75.0
b89fa1a4c01ea71f,First Grade,628ab3f8bca6e3b0,,,,,,891b8c0dae91323b,0.73,22.0,48.0
b89fa1a4c01ea71f,Kindergarten,34729cf7d61b664e,25.36974289449579,97.0,86.0,88.0,95.0,c065cf04fdfea7ac,1.0040671718394536,88.0,88.0
b89fa1a4c01ea71f,Third Grade,2eba5a65a4443078,131.528259314292,91.0,94.0,93.0,89.0,339efbee0d69ead5,4.87,95.0,89.0
b89fa1a4c01ea71f,First Grade,9e94423bc2d16dc1,130.71693111379673,95.0,93.0,95.0,95.0,818d1debdc67aa98,2.11,84.0,88.0
6f13ab6736e0a80a,First Grade,b102de45f36c2574,110.21401836271154,96.0,90.0,93.0,93.0,6d86a9eb336e2cc5,2.41,95.0,80.0
c45f3e49025ee2b7,Second Grade,484bb1dc3070e09a,144.9308136316913,69.0,71.0,74.0,66.0,f131c5e7f4ee2aaf,4.02,94.0,81.0
c45f3e49025ee2b7,Second Grade,6984b78e4aaa1b97,,,,,,de415812cd68a654,0.76,8.0,8.0
c45f3e49025ee2b7,Fifth Grade,486fadb74f053df0,64.51567190036431,8.0,7.0,7.0,16.0,40334796dc59b725,4.075766422306193,13.0,15.0
c45f3e49025ee2b7,Fifth Grade,825a5fda63748377,152.96782991620606,95.0,99.0,99.0,97.0,40334796dc59b725,6.87,96.0,95.0
c45f3e49025ee2b7,First Grade,ff713d38c5ee0c3f,22.76915890892929,30.0,22.0,31.0,33.0,31328f59b231d630,1.59,54.0,49.0
d0fd010311f8746f,Second Grade,ded0a5db673ed465,24.647418841949744,18.0,17.0,16.0,20.0,4f4fe7aa32f43b2c,1.78,26.0,42.0
c45f3e49025ee2b7,Second Grade,5d80f79a8faa1667,96.38082999259684,69.0,85.0,88.0,71.0,2d16a851e1a392c3,3.99,94.0,87.0
bfe910898c30a4df,First Grade,4fa571fbfdc61d3e,,,,,,bb6f5f5ee5ffd6b1,0.78,24.0,38.0
d0fd010311f8746f,Second Grade,4647c52ec6c428a5,23.275435399767694,19.0,19.0,17.0,18.0,3fe1bfbe8a0d632e,1.11,15.0,23.0
d0fd010311f8746f,Third Grade,e7a6ec19f75ba2d1,76.39027098238657,70.0,43.0,44.0,70.0,4a7dd24a5b46f190,3.2,38.0,56.0
bfe910898c30a4df,Fifth Grade,48cc7f450a3f19ec,122.0432967135984,,,,,f14e316165bffedb,4.45,23.0,49.0
bfe910898c30a4df,Third Grade,8b35886634f36360,85.94725629912584,29.0,34.0,35.0,31.0,e03a114ce15c9644,3.45,48.0,53.0
bfe910898c30a4df,First Grade,dea28b4d1b1f42a4,31.48175640132598,65.0,50.0,53.0,60.0,bb6f5f5ee5ffd6b1,1.9,71.0,59.0
bfe910898c30a4df,Second Grade,082dc27a74796466,146.32687077813844,94.0,89.0,92.0,96.0,ebeb530e0d13d21a,4.28,98.0,77.0
375c4404033e9ad9,First Grade,917837885792270e,,,,,,05a691807d514c6d,0.41,7.0,38.0
375c4404033e9ad9,Second Grade,7ddb7b4161a23e07,137.595212691933,99.0,90.0,93.0,99.0,5fab7876eeeffb15,4.09,95.0,82.0
7c1293df74c314da,First Grade,c84ac284d0e5407b,,,,,,da742db6fca306ad,0.57,15.0,35.0
7c1293df74c314da,Fourth Grade,43f76cc0a5a02154,82.73063114626152,75.0,70.0,73.0,85.0,f914012c9f380549,4.44,48.0,58.0
7c1293df74c314da,First Grade,20e5bae095db71b3,,,,,,da742db6fca306ad,0.4,7.0,35.0
6b9531251c5a748d,Fifth Grade,1b20bb7bdb9bcd2a,105.62272255024872,17.0,36.0,33.0,29.0,ec7bb1216c21717a,5.15,41.0,33.0
ef60f155ba3bde30,Third Grade,bf086613cd2fdea3,35.998406177436415,23.0,22.0,22.0,20.0,469126da14938b8d,2.23,17.0,38.0
aa5e6d8863ce1303,Second Grade,f1fa3efd7a670281,87.185845295402,68.0,63.0,66.0,70.0,11f7229c09c838c2,2.82,66.0,70.0
aa5e6d8863ce1303,Second Grade,d2b4724633be86ab,120.46684926645894,55.0,52.0,52.0,55.0,11f7229c09c838c2,3.6,89.0,83.0
ef60f155ba3bde30,First Grade,662ca5436120bcb7,96.20445372696229,79.0,71.0,75.0,83.0,aff4ad1f1087faa9,2.29,92.0,65.0
90db4bc5f1607d38,First Grade,87f5d2e389d73761,,,,,,5d6f8adcd366730a,0.64,19.0,48.0
90db4bc5f1607d38,Third Grade,b2fbb5cc174ec8ff,,,,,,6b0783036e90b24f,0.63,1.0,14.0
b3e1ba478b5c91e1,Fourth Grade,341020b5d7409cc8,121.58698232905611,96.0,93.0,95.0,96.0,16da6cd5744e7195,5.18,81.0,85.0
b3e1ba478b5c91e1,Third Grade,cb88cd150356be55,79.60054186585461,81.0,81.0,78.0,82.0,2229b82951f4a4ee,3.76,59.0,54.0
90db4bc5f1607d38,First Grade,45839fe14153f595,112.5195438571326,78.0,71.0,75.0,77.0,6cdd04ea6ddb7e99,2.22,89.0,78.0
b3e1ba478b5c91e1,Fifth Grade,e3adf7cba8081b42,119.91566964446376,29.0,70.0,58.0,56.0,571b2f37c31a3865,5.68,62.0,63.0
90db4bc5f1607d38,Third Grade,fa5f22603ac8f336,6.735994744260891,5.0,4.0,6.0,4.0,252ee3f90d18f01a,0.88,3.0,23.0
90db4bc5f1607d38,Third Grade,359ac8fffc7837a6,81.50084576349377,36.0,42.0,42.0,35.0,6b0783036e90b24f,3.68,56.0,63.0
90db4bc5f1607d38,Second Grade,743a14caa2927d77,141.3887450475078,89.0,87.0,90.0,95.0,0bfb118f436c308f,4.25,98.0,80.0
b4f8aa00be3c8e99,Third Grade,d64d23c6835aeaf5,74.70216494662867,34.0,44.0,44.0,36.0,136d861b024cd5f0,3.61,53.0,48.0
b4f8aa00be3c8e99,First Grade,4d221af89cdc1ef4,128.37811921593115,93.0,97.0,98.0,92.0,7d100408b9cac57c,4.1,99.0,93.0
b4f8aa00be3c8e99,Second Grade,12c68fa97546981e,,,,,,8f307a299409f5f9,0.68,7.0,19.0
e82a973bb85c9967,First Grade,0698a64b98f1aca4,44.749926233907125,57.0,43.0,46.0,52.0,1f97a06a191d4926,1.77,63.0,64.0
b4f8aa00be3c8e99,Fourth Grade,7e51a7d0f2960367,134.08443102663136,91.0,88.0,91.0,89.0,280b79554c6e1e0d,5.64,92.0,71.0
b4f8aa00be3c8e99,Fifth Grade,a5a8a336b780f0c2,161.93104284804562,91.0,99.0,99.0,98.0,cdbd95485e68aa55,7.13,98.0,94.0
0d725da70a764ecd,Fourth Grade,b467baaafecb1a66,77.7443197372023,19.0,22.0,24.0,24.0,a9ec73274c191220,4.11,41.0,37.0
0d725da70a764ecd,First Grade,66c006da53d3ad04,133.99620012666242,99.0,96.0,97.0,99.0,07e9484bb5558fd5,2.6,99.0,90.0
0d725da70a764ecd,Second Grade,7b7b52fc67d47df1,95.81543506203404,65.0,63.0,66.0,65.0,48293826b845e1ca,3.24,80.0,68.0
e82a973bb85c9967,Fourth Grade,252554d0392279e0,93.13822070176067,59.0,62.0,64.0,66.0,ec07f8abd6d4f694,4.68,59.0,59.0
0d725da70a764ecd,Fourth Grade,b9bfa9c1cd701985,141.97952630565186,98.0,99.0,99.0,97.0,587f0a7b0e6382bb,6.42,99.0,71.0
0d725da70a764ecd,Fifth Grade,650888fc89c0d118,107.22711960255997,26.0,63.0,50.0,49.0,0875fbbb085a9606,5.42,48.0,46.0
0d725da70a764ecd,First Grade,c405fce70d0749bf,37.84711543493976,53.0,41.0,44.0,52.0,07e9484bb5558fd5,1.74,61.0,65.0
0d725da70a764ecd,Fifth Grade,46f123a5f10c6f34,98.33368726702088,17.0,30.0,29.0,31.0,b897b55e317f1b8b,4.84,33.0,43.0
e82a973bb85c9967,Third Grade,bd0ada30729322e7,5.0,2.0,4.0,6.0,3.0,1120c2f62c8fb9d9,0.83,3.0,13.0
0d725da70a764ecd,Third Grade,0467a65cb18c4e2e,104.5072439166599,77.0,87.0,85.0,78.0,3d4c1916c166b132,3.94,67.0,54.0
acf2b1d2fcbe563f,Fifth Grade,3522851ff42a10e1,154.00041870113617,59.0,91.0,87.0,73.0,d61a8d5d55c2aed6,6.49,91.0,73.0
acf2b1d2fcbe563f,Second Grade,74afb93adb79a15c,120.1560617135181,99.0,86.0,89.0,99.0,2f68940723bf0e1d,3.98,94.0,74.0
501b0b705ed23eb9,Fourth Grade,f739c1801d9bda78,86.77390576774958,80.0,75.0,78.0,82.0,82ea35cf03e617b9,4.67,59.0,50.0
501b0b705ed23eb9,Second Grade,4e6ea105f396d046,100.55750827254738,90.0,76.0,79.0,92.0,a73c123db49b0a96,3.32,82.0,81.0
c08905f21b4b74c3,First Grade,7ba552bfb1b383e4,55.92985276660869,74.0,60.0,64.0,70.0,386166cfb4bcbb01,2.08,82.0,56.0
c08905f21b4b74c3,First Grade,8fbeb083ada42c27,47.415829880568936,79.0,59.0,63.0,74.0,88bf2157cee71365,1.86,68.0,48.0
c08905f21b4b74c3,Third Grade,59e8e249eeaaf178,162.54701773240194,98.0,98.0,98.0,98.0,9b7e345b6c0e9e44,5.23,98.0,68.0
501b0b705ed23eb9,Fifth Grade,4e215f71333a59da,122.05834469731266,22.0,57.0,46.0,35.0,097bc6a50dadbe8e,5.64,60.0,45.0
10dd705231a6172c,Second Grade,98eaa1f40789e109,111.03745072486748,73.0,63.0,65.0,70.0,7d2588493cbf326f,3.89,93.0,80.0
10dd705231a6172c,Second Grade,21addfddf4c85b4f,124.4889562012484,88.0,97.0,98.0,85.0,63cedd0b33fbaf71,4.79,99.0,94.0
10dd705231a6172c,Second Grade,1ff6152bea88f3f6,147.47426761678545,82.0,86.0,90.0,78.0,7d2588493cbf326f,4.08,95.0,82.0
4aaf893d30c08c97,Fourth Grade,a5893a23fce84f6d,154.0364256256857,98.0,99.0,99.0,99.0,55793b068f2f1a29,6.96,99.0,63.0
4aaf893d30c08c97,Fourth Grade,b38ff198d8b32249,84.51494281529496,30.0,36.0,39.0,33.0,1506fdac845a0e2d,4.49,49.0,36.0
4aaf893d30c08c97,Third Grade,fc0a89160844a284,,,,,,61c9a09c5614d8ae,0.86,3.0,17.0
4aaf893d30c08c97,Fifth Grade,7a4c8e9b32845f88,52.146676463296146,6.0,6.0,6.0,10.0,dfa3ce70ba25bbdf,3.72,9.0,5.0
4aaf893d30c08c97,First Grade,8db45a9aa2bd84b5,78.02945062729019,91.0,81.0,86.0,95.0,ef0550c83c257563,1.68,59.0,70.0
a472d4d5d639542f,Fifth Grade,32ab7c8a8d583a39,71.14322731909701,6.0,7.0,7.0,11.0,53d7d761d993973f,4.13,15.0,17.0
a472d4d5d639542f,First Grade,090de7706cfd2eb5,24.299202895684218,24.0,21.0,31.0,31.0,8eaa84a984533099,1.5,50.0,50.0
a472d4d5d639542f,First Grade,8eb8f43a98654099,,,,,,d5c8176a11a17a83,0.7,21.0,36.0
2df2139d26de8e5b,First Grade,b570c213e54c9546,,,,,,8d26fd2dc3931de5,0.38,6.0,33.0
2df2139d26de8e5b,Second Grade,dc74d51a02f6827e,,,,,,cc4b8f13a2941280,0.9,11.0,11.0
2df2139d26de8e5b,Second Grade,1ffd17998997908b,77.05776849367703,61.0,52.0,51.0,60.0,6e0dabecc0cd0cee,2.69,60.0,50.0
2df2139d26de8e5b,First Grade,267f6fe3f682ad7f,36.12518565550681,48.0,36.0,38.0,45.0,090d61457c3b81b4,1.88,69.0,73.0
98b8547ba41a5b06,First Grade,de09ea14bb73d65e,18.6046511627907,26.0,34.0,36.0,32.0,1953dcdebb48b681,1.12,36.0,46.0
98b8547ba41a5b06,Second Grade,d04df1c48b71405d,,,,,,890ff2dc1de2b0a9,0.38,1.0,13.0
98b8547ba41a5b06,First Grade,920bad20a7cebf46,,,,,,f4d41598df5caaf6,0.93,29.0,45.0
98b8547ba41a5b06,Second Grade,d682a389b2a7f764,121.60619900446451,83.0,75.0,78.0,81.0,ecb79b08f1c2750f,3.77,91.0,74.0
98b8547ba41a5b06,First Grade,2a846bdabef832af,12.234512072835722,6.0,19.0,30.0,8.0,35bf93be726fd4ad,1.53,51.0,58.0
eea94b82ffc76613,Third Grade,d16e00cb0d2d8da1,116.08040201005024,59.0,80.0,77.0,58.0,a3173cf22ca3c713,4.57,90.0,80.0
eea94b82ffc76613,Fifth Grade,d1e1f82a52db08a2,160.31488626139074,53.0,96.0,93.0,82.0,e536744cf215122f,6.94,96.0,67.0
eea94b82ffc76613,Fifth Grade,2e632e71e1019f06,105.56366176044672,34.0,55.0,45.0,45.0,6dd6fb9c94f573e8,5.01,37.0,45.0
eea94b82ffc76613,Third Grade,92cac29c72cd6efc,90.01928984782452,65.0,71.0,69.0,66.0,a3173cf22ca3c713,3.79,60.0,73.0
d79e7aebfdfb472c,Third Grade,8ba1cb619e47367f,57.12710133813557,41.0,47.0,48.0,41.0,061c843d3481dc21,3.05,33.0,37.0
b5bd54708c13ae54,Kindergarten,91121a7dc5e7d9ac,,,,,,f10557a60e397ef3,-0.2,1.0,37.0
b5bd54708c13ae54,Fifth Grade,a654c368ffec879a,97.50185072527016,13.0,24.0,23.0,24.0,e521b07182f3aaf0,4.92,35.0,34.0
b5bd54708c13ae54,Kindergarten,db0fe675046f36e4,,,,,,951d25e332ba6375,-0.1,8.0,42.0
b5bd54708c13ae54,Kindergarten,f55d5cca424d7e70,110.74352174329807,97.0,96.0,96.0,97.0,951d25e332ba6375,2.57,99.0,94.0
b5bd54708c13ae54,Fourth Grade,0ab49e02f8539a1a,80.07835296386325,72.0,66.0,69.0,76.0,7ea06ed9f9ee564c,4.42,48.0,47.0
6afe54bf066d0743,Third Grade,042006db5fec3c0c,99.62327333612392,89.0,90.0,88.0,90.0,5bb698560cf0cf95,4.2,78.0,82.0
6afe54bf066d0743,Second Grade,041d2c73c0664544,5.0,5.0,9.0,12.0,7.0,414fb5f749c2428a,0.69,7.0,14.0
6afe54bf066d0743,Fourth Grade,7fc5cee50b3142df,117.41251075913516,96.0,93.0,95.0,93.0,4129f8a198225df7,5.2,81.0,53.0
b5bd54708c13ae54,Second Grade,d5c11ea8d27c15c5,47.57852428124416,41.0,37.0,34.0,41.0,f57d241fa50ad013,2.25,39.0,49.0
b5bd54708c13ae54,Fifth Grade,0d434809128f98db,33.36436057686496,3.0,2.0,2.0,7.0,f224719f885dd01e,1.63,3.0,6.0
6afe54bf066d0743,Second Grade,41d8dd2695672c6f,63.25185412059608,70.0,56.0,57.0,68.0,03aff40dae0720fe,2.5,50.0,67.0
6afe54bf066d0743,Third Grade,d1fd4a73cfd434e6,87.45019666747285,53.0,65.0,64.0,64.0,5bb698560cf0cf95,3.55,51.0,53.0
6afe54bf066d0743,Fifth Grade,64fe3435eccfeb9e,120.15709254122122,42.0,62.0,50.0,61.0,d44579eb3dd01df9,5.59,56.0,41.0
a220e9b205d74bb8,Third Grade,08b5c869e25f607b,117.45613588234008,99.0,99.0,99.0,98.0,4006f524486b420e,5.18,97.0,91.0
c522e9edb890b81c,Fifth Grade,7d11d0e05a09e0a5,210.97650560078935,99.0,99.0,99.0,99.0,a1ed99e5c4378f1e,8.24,99.0,96.0
c522e9edb890b81c,Fourth Grade,3ff3e9264b1e539c,15.48986704530786,5.0,3.0,4.0,5.0,e2649de83baa9800,1.28,5.0,5.0
a220e9b205d74bb8,Second Grade,e4f3ac52e0b79832,,,,,,395e67471023011c,0.68,7.0,16.0
a220e9b205d74bb8,Third Grade,3adaf9bc920fc334,40.70389669631735,19.0,21.0,22.0,19.0,8517dddc5720deaa,2.72,24.0,32.0
c522e9edb890b81c,Fourth Grade,c043bf31e8639e19,92.9908892142168,18.0,17.0,18.0,19.0,28310c7b92809f51,4.73,62.0,57.0
a220e9b205d74bb8,First Grade,069418adfa552ce9,126.27060593450916,96.0,99.0,99.0,95.0,cfa46ec9265f8f52,4.07,99.0,92.0
c522e9edb890b81c,Fourth Grade,dec200d2dff90183,64.37039552360002,34.0,39.0,42.0,43.0,6b936ab047becd09,3.62,30.0,43.0
c522e9edb890b81c,Fourth Grade,b583cf2425b2efd7,,,,,,f675779a661d882e,0.7,1.0,1.0
e56d67bc49bec74c,Fifth Grade,0e4878022a3edf81,130.87569606657397,36.0,62.0,50.0,44.0,340ffa4257f1664d,6.03,79.0,75.0
d8852b6aaaaadca4,Third Grade,e490cffd7b4a4b29,22.04651904057799,10.0,9.0,10.0,10.0,3deca421fc1f8d0f,1.11,6.0,15.0
d8852b6aaaaadca4,Fifth Grade,8e7b8d8574b322ed,118.0636798469914,20.0,47.0,39.0,37.0,4b29492682109372,5.57,55.0,22.0
d8852b6aaaaadca4,Third Grade,9ac8c04ae1bd8c43,106.38214779464028,51.0,63.0,62.0,52.0,e2031900c3455b31,4.34,83.0,74.0
d8852b6aaaaadca4,Fifth Grade,75a0ecf1050f090d,134.65454259728318,91.0,99.0,98.0,97.0,4b29492682109372,6.15,82.0,47.0
d8852b6aaaaadca4,Fifth Grade,f4c31ba1e82a2083,97.25945560202682,49.0,75.0,63.0,65.0,4b29492682109372,5.05,38.0,38.0
c3379f6f199b058b,Second Grade,781466a57bc975a2,40.08188044818068,30.0,28.0,26.0,34.0,835504ab4b8d4aae,1.96,29.0,17.0
c3379f6f199b058b,Second Grade,138d7d08b9e7555c,76.72257169845277,87.0,67.0,70.0,85.0,0624b71106dca4d0,2.87,68.0,68.0
c3379f6f199b058b,Third Grade,3a0ce1420c5af9a9,117.61637543012426,72.0,77.0,75.0,72.0,0d2c1d2f45064cf0,4.6,90.0,82.0
c3379f6f199b058b,Third Grade,99b1a7085ae79921,102.34255707422444,60.0,75.0,73.0,57.0,e8a7fbe67e12b57c,4.26,80.0,75.0
bcf4da91e6b6e718,First Grade,93c525cac584840c,,,,,,a2af9ba482248e29,1.35,44.0,54.0
e91ac46e268cea8c,Fourth Grade,a830597957d9dfd9,79.90347841923148,32.0,35.0,37.0,34.0,35de9119fed68a37,4.3,45.0,33.0
8fa50545d7fe3b88,Third Grade,6f455dc1b6f1b755,70.98775301378186,41.0,52.0,53.0,49.0,25b15840d53f4d4b,3.52,50.0,51.0
8e891df0fcd8c307,Third Grade,a5532bcdccf2fa68,26.35773996778775,13.0,10.0,10.0,13.0,f18eb07c3187894d,1.39,8.0,29.0
8fa50545d7fe3b88,First Grade,2e22164e5a72e17f,116.82846711151296,94.0,89.0,93.0,94.0,2e771fd8b4657b60,2.6,99.0,89.0
8fa50545d7fe3b88,Second Grade,91a93f85ba7be38b,115.71337924317862,92.0,81.0,84.0,91.0,72211bebaca249a3,3.91,93.0,82.0
c5360bba8290387c,Third Grade,e40487338d1c12ff,77.28775277330102,47.0,49.0,50.0,43.0,6688798e1b57a28a,3.7,56.0,60.0
8e891df0fcd8c307,First Grade,c1006ba97751d648,,,,,,d754a85c4f1ed445,0.7,21.0,42.0
c5360bba8290387c,First Grade,98c0dc33a65d989d,20.336090399651095,27.0,20.0,31.0,33.0,e6e3f45a103cfb49,1.92,72.0,56.0
c5360bba8290387c,First Grade,bad0cba12972c71e,,,,,,436c2ab2b460e5e0,0.67,20.0,39.0
c5360bba8290387c,Third Grade,576c09e4b46ebf7d,62.56278894819287,46.0,50.0,50.0,43.0,676ae779864e93f6,3.35,43.0,53.0
2621c69e10aa63d3,Second Grade,766f8d5b698fafd5,130.30135907031712,96.0,88.0,91.0,96.0,0f3692ba98dc2052,3.93,93.0,84.0
3dced1af0e384791,First Grade,29edd1b6b4535564,,,,,,a5dc003a91ac4985,0.54,14.0,35.0
7eb72d479c8f9137,Second Grade,2ea4398494c0ef48,44.757215056155026,51.0,43.0,39.0,48.0,1b1a14acdf62dbca,2.31,42.0,45.0
3dced1af0e384791,Second Grade,c017ff1887dbd5bd,19.677066260032603,16.0,12.0,13.0,16.0,4f3b97bbc168aa99,1.38,19.0,26.0
7eb72d479c8f9137,Fourth Grade,ada4c55ec154258f,47.21395911700358,11.0,13.0,14.0,13.0,f05ba66d685f2742,3.07,18.0,29.0
3dced1af0e384791,Third Grade,53cec603356f620d,82.61109596057015,37.0,40.0,40.0,36.0,871da7a3de552e6e,3.56,52.0,66.0
7eb72d479c8f9137,Fifth Grade,d13e46fc8fb2a03d,96.77939623433149,38.0,63.0,51.0,49.0,50c19ebf054107cc,4.9,34.0,23.0
d5003823bf141125,Second Grade,c664836e29d4781a,104.50045329380566,54.0,52.0,51.0,53.0,0459faa4c4a7567c,3.39,84.0,72.0
d5003823bf141125,First Grade,d1e3b9b71dde943c,,,,,,53d805b6994f76f5,0.47,10.0,10.0
92d50c0a70c64c85,Second Grade,8e4c02a29af6e3c6,123.4174763966228,87.0,97.0,98.0,88.0,017308519c3ca881,4.77,99.0,95.0
92d50c0a70c64c85,Kindergarten,40f663a389581d8f,17.432811040780326,87.0,79.0,82.0,82.0,886ded39d9f3d356,0.9,85.0,90.0
15227fb8b1ec2914,First Grade,85af186f8d063711,32.044159095517756,45.0,36.0,39.0,45.0,206a8976c244f4b8,2.05,80.0,59.0
577cbd33452e044c,Third Grade,30b2be6aaede8fbe,53.46869416693241,40.0,40.0,41.0,41.0,600b4420bf0d35fe,2.95,31.0,33.0
0fd893f85ff1bbc6,Fifth Grade,334a97f3a8e22838,126.40380814700674,33.0,82.0,74.0,65.0,4418dedb1d665a0e,5.74,66.0,64.0
0fd893f85ff1bbc6,First Grade,368d4808a828aa7a,36.86942349010262,69.0,50.0,53.0,63.0,2e7adfc2598cb8b2,1.72,60.0,57.0
e86f406f5bfed962,Fifth Grade,b85868ea22967591,130.68720157562188,36.0,88.0,83.0,68.0,ca1cadae10d70797,6.08,80.0,74.0
